ID,Sales
T1199470,57430.242
T1199471,56417.504
T1199472,46991.473
T1199473,36118.375
T1199474,49449.973
T1199475,61342.332
T1199476,30177.195
T1199477,60863.938
T1199478,73634.75
T1199479,61323.938
T1199480,28454.854
T1199481,49489.89
T1199482,41629.81
T1199483,43398.992
T1199484,50064.62
T1199485,79984.125
T1199486,28790.578
T1199487,60882.344
T1199488,31389.22
T1199489,61281.0
T1199490,27125.268
T1199491,38308.32
T1199492,46169.973
T1199493,49681.47
T1199494,80055.15
T1199495,49944.89
T1199496,61066.336
T1199497,54453.086
T1199498,34503.582
T1199499,47319.44
T1199500,49841.12
T1199501,47239.145
T1199502,25477.842
T1199503,34515.91
T1199504,47235.582
T1199505,46245.312
T1199506,80148.77
T1199507,42284.504
T1199508,46243.926
T1199509,42325.508
T1199510,80740.125
T1199511,61005.004
T1199512,28033.781
T1199513,63955.67
T1199514,49801.203
T1199515,30041.06
T1199516,36128.027
T1199517,35459.27
T1199518,53852.367
T1199519,57299.71
T1199520,58166.215
T1199521,73811.57
T1199522,73814.8
T1199523,38163.85
T1199524,61127.676
T1199525,64511.316
T1199526,57581.0
T1199527,73294.0
T1199528,47159.457
T1199529,46206.137
T1199530,61900.348
T1199531,48424.863
T1199532,49785.24
T1199533,30972.156
T1199534,73321.24
T1199535,63097.816
T1199536,49424.91
T1199537,46429.348
T1199538,41440.31
T1199539,63210.4
T1199540,23997.225
T1199541,45089.984
T1199542,73291.0
T1199543,61037.293
T1199544,34119.516
T1199545,29561.135
T1199546,36059.773
T1199547,72833.05
T1199548,28239.625
T1199549,30805.537
T1199550,35260.46
T1199551,45698.914
T1199552,56724.035
T1199553,49112.14
T1199554,35207.973
T1199555,35682.56
T1199556,38164.355
T1199557,34205.16
T1199558,24687.512
T1199559,79513.04
T1199560,31220.93
T1199561,43448.266
T1199562,45712.363
T1199563,31197.318
T1199564,35787.473
T1199565,62502.062
T1199566,46098.79
T1199567,35724.887
T1199568,35494.508
T1199569,52887.938
T1199570,61464.527
T1199571,19224.705
T1199572,37917.043
T1199573,46224.098
T1199574,46530.535
T1199575,36038.117
T1199576,36094.926
T1199577,35279.543
T1199578,73015.625
T1199579,79878.18
T1199580,28249.375
T1199581,36135.105
T1199582,61407.06
T1199583,33852.03
T1199584,29567.691
T1199585,73057.1
T1199586,35787.03
T1199587,46205.3
T1199588,44484.02
T1199589,34329.76
T1199590,35782.895
T1199591,30679.457
T1199592,35781.51
T1199593,35780.133
T1199594,47670.766
T1199595,64827.91
T1199596,59140.12
T1199597,30909.361
T1199598,35799.438
T1199599,38142.414
T1199600,48403.355
T1199601,35489.914
T1199602,27713.71
T1199603,46815.676
T1199604,28250.947
T1199605,33872.08
T1199606,21844.283
T1199607,35312.95
T1199608,60073.094
T1199609,44983.984
T1199610,43201.008
T1199611,38141.156
T1199612,62439.277
T1199613,56799.06
T1199614,31316.373
T1199615,57196.867
T1199616,63914.957
T1199617,80758.41
T1199618,35703.066
T1199619,48175.133
T1199620,80442.555
T1199621,62547.145
T1199622,47964.008
T1199623,58006.387
T1199624,40531.97
T1199625,71814.39
T1199626,74195.75
T1199627,73658.81
T1199628,48691.145
T1199629,28713.848
T1199630,62632.707
T1199631,26145.062
T1199632,47287.72
T1199633,46957.62
T1199634,37100.363
T1199635,63217.195
T1199636,43031.113
T1199637,48251.52
T1199638,40701.082
T1199639,40818.38
T1199640,58027.344
T1199641,60379.41
T1199642,47338.535
T1199643,47548.47
T1199644,28835.771
T1199645,40515.523
T1199646,25453.01
T1199647,37403.047
T1199648,42831.16
T1199649,29852.057
T1199650,43570.11
T1199651,36017.047
T1199652,38182.426
T1199653,47357.254
T1199654,34191.637
T1199655,39005.07
T1199656,47322.32
T1199657,59869.168
T1199658,35098.18
T1199659,35111.465
T1199660,80538.2
T1199661,43013.31
T1199662,37934.383
T1199663,62221.336
T1199664,64920.62
T1199665,56577.418
T1199666,43846.715
T1199667,28634.273
T1199668,61339.6
T1199669,56975.215
T1199670,35590.8
T1199671,48290.832
T1199672,44779.395
T1199673,35999.973
T1199674,46618.113
T1199675,21609.75
T1199676,28023.85
T1199677,32131.521
T1199678,30590.049
T1199679,35066.17
T1199680,35505.527
T1199681,50487.26
T1199682,45476.555
T1199683,56519.45
T1199684,35150.555
T1199685,46308.89
T1199686,35799.918
T1199687,30388.375
T1199688,35886.277
T1199689,48850.914
T1199690,47755.145
T1199691,58976.965
T1199692,48472.426
T1199693,37935.637
T1199694,35058.32
T1199695,48186.4
T1199696,35304.195
T1199697,34070.625
T1199698,27494.283
T1199699,73213.734
T1199700,33668.652
T1199701,28039.086
T1199702,24985.799
T1199703,35118.664
T1199704,40490.504
T1199705,30817.846
T1199706,30701.143
T1199707,58936.195
T1199708,62875.1
T1199709,63744.707
T1199710,71704.516
T1199711,49241.996
T1199712,28141.135
T1199713,61132.188
T1199714,28542.295
T1199715,30002.074
T1199716,80003.87
T1199717,35845.016
T1199718,32915.707
T1199719,73419.055
T1199720,61113.785
T1199721,28243.814
T1199722,73278.09
T1199723,49281.91
T1199724,37811.918
T1199725,79784.33
T1199726,47444.87
T1199727,31172.88
T1199728,60672.19
T1199729,80258.914
T1199730,73449.33
T1199731,30247.082
T1199732,79774.65
T1199733,45919.42
T1199734,49856.645
T1199735,43193.855
T1199736,62229.062
T1199737,56230.08
T1199738,28619.607
T1199739,63697.703
T1199740,47824.69
T1199741,49209.992
T1199742,42900.77
T1199743,64616.953
T1199744,72799.914
T1199745,22541.068
T1199746,79662.484
T1199747,28001.283
T1199748,72617.35
T1199749,35919.48
T1199750,48046.504
T1199751,61190.66
T1199752,33652.4
T1199753,50319.63
T1199754,39537.734
T1199755,29323.025
T1199756,72841.41
T1199757,79879.97
T1199758,35578.38
T1199759,26952.896
T1199760,35571.49
T1199761,42925.867
T1199762,35572.863
T1199763,30453.773
T1199764,61467.586
T1199765,47483.742
T1199766,37947.21
T1199767,47948.99
T1199768,31239.697
T1199769,34122.363
T1199770,44279.43
T1199771,46261.074
T1199772,45996.66
T1199773,46557.273
T1199774,62466.387
T1199775,25268.502
T1199776,39576.637
T1199777,45892.953
T1199778,24406.527
T1199779,57791.375
T1199780,62241.23
T1199781,62974.45
T1199782,35642.26
T1199783,56043.86
T1199784,35846.285
T1199785,35460.6
T1199786,35463.816
T1199787,27310.664
T1199788,61406.28
T1199789,34875.305
T1199790,38789.137
T1199791,60481.355
T1199792,50112.09
T1199793,34880.08
T1199794,24109.623
T1199795,62165.96
T1199796,29792.758
T1199797,57168.805
T1199798,28706.229
T1199799,35744.715
T1199800,46680.0
T1199801,72343.5
T1199802,60053.715
T1199803,23130.854
T1199804,42962.457
T1199805,35461.05
T1199806,62326.945
T1199807,56772.863
T1199808,55813.87
T1199809,57139.543
T1199810,47636.145
T1199811,31528.178
T1199812,30606.738
T1199813,47237.316
T1199814,60535.098
T1199815,47100.664
T1199816,23399.025
T1199817,54670.223
T1199818,79015.19
T1199819,47613.96
T1199820,62469.95
T1199821,39876.277
T1199822,45618.746
T1199823,29830.273
T1199824,26672.686
T1199825,45904.574
T1199826,43000.496
T1199827,56951.754
T1199828,64113.457
T1199829,31520.225
T1199830,49557.188
T1199831,37943.023
T1199832,73986.28
T1199833,35459.1
T1199834,31553.107
T1199835,55979.46
T1199836,48145.582
T1199837,38456.793
T1199838,42813.164
T1199839,46297.562
T1199840,79112.04
T1199841,53993.17
T1199842,46078.855
T1199843,35844.15
T1199844,46044.535
T1199845,33808.234
T1199846,35308.793
T1199847,72501.17
T1199848,28834.326
T1199849,79363.734
T1199850,37716.246
T1199851,62996.996
T1199852,31213.086
T1199853,18976.871
T1199854,57328.246
T1199855,46025.36
T1199856,37953.773
T1199857,35466.605
T1199858,61065.34
T1199859,35013.688
T1199860,35509.266
T1199861,71903.68
T1199862,46207.695
T1199863,72919.09
T1199864,41224.625
T1199865,62988.75
T1199866,33999.887
T1199867,40676.91
T1199868,23812.719
T1199869,55941.77
T1199870,44885.387
T1199871,73074.59
T1199872,60821.598
T1199873,35451.1
T1199874,29347.28
T1199875,48886.305
T1199876,33915.664
T1199877,73192.555
T1199878,45876.44
T1199879,62281.02
T1199880,61272.324
T1199881,46758.17
T1199882,26615.758
T1199883,31213.172
T1199884,22088.531
T1199885,46041.508
T1199886,44743.76
T1199887,42798.24
T1199888,73599.93
T1199889,31142.775
T1199890,62016.586
T1199891,45896.88
T1199892,73104.84
T1199893,35485.156
T1199894,34013.41
T1199895,35986.64
T1199896,24503.006
T1199897,26274.541
T1199898,47131.105
T1199899,35452.598
T1199900,35570.82
T1199901,30981.09
T1199902,40304.305
T1199903,35462.605
T1199904,62425.715
T1199905,43260.566
T1199906,42607.12
T1199907,62423.23
T1199908,31004.598
T1199909,79297.336
T1199910,42653.04
T1199911,45490.008
T1199912,35909.727
T1199913,31100.041
T1199914,73563.35
T1199915,35289.387
T1199916,62470.914
T1199917,35693.785
T1199918,40591.156
T1199919,27795.678
T1199920,37923.09
T1199921,49593.227
T1199922,45442.918
T1199923,49808.754
T1199924,29785.143
T1199925,30761.285
T1199926,33786.758
T1199927,36096.934
T1199928,49577.26
T1199929,55841.21
T1199930,61352.71
T1199931,33368.484
T1199932,48220.266
T1199933,48425.047
T1199934,54230.74
T1199935,29692.035
T1199936,21548.764
T1199937,35845.848
T1199938,49633.137
T1199939,30774.268
T1199940,46926.56
T1199941,48432.953
T1199942,79897.33
T1199943,47107.39
T1199944,30013.127
T1199945,48767.254
T1199946,71594.88
T1199947,55826.062
T1199948,35538.383
T1199949,40254.984
T1199950,38852.16
T1199951,34280.87
T1199952,21697.23
T1199953,80373.64
T1199954,36069.98
T1199955,43346.77
T1199956,57797.848
T1199957,37963.797
T1199958,73605.33
T1199959,49473.49
T1199960,79845.67
T1199961,35919.383
T1199962,79865.05
T1199963,61958.906
T1199964,57962.285
T1199965,35273.555
T1199966,35443.598
T1199967,53836.957
T1199968,57088.082
T1199969,42588.492
T1199970,57812.33
T1199971,73602.09
T1199972,45954.355
T1199973,80233.08
T1199974,30150.748
T1199975,60242.86
T1199976,37977.742
T1199977,36880.94
T1199978,61684.65
T1199979,45990.516
T1199980,45948.33
T1199981,46948.496
T1199982,62340.227
T1199983,25933.322
T1199984,37183.63
T1199985,73084.516
T1199986,71530.24
T1199987,38860.215
T1199988,38104.23
T1199989,57359.348
T1199990,29282.682
T1199991,64300.36
T1199992,47027.094
T1199993,34002.926
T1199994,53650.684
T1199995,79929.61
T1199996,46035.28
T1199997,62283.918
T1199998,43089.082
T1199999,62686.168
T1200000,43598.73
T1200001,46029.688
T1200002,79797.24
T1200003,35487.355
T1200004,42632.133
T1200005,62302.2
T1200006,73200.74
T1200007,56199.555
T1200008,47061.57
T1200009,47041.055
T1200010,46778.79
T1200011,42080.58
T1200012,80483.35
T1200013,53773.055
T1200014,42121.59
T1200015,80519.92
T1200016,43381.867
T1200017,62425.684
T1200018,25293.338
T1200019,79939.3
T1200020,34289.516
T1200021,28645.84
T1200022,79148.04
T1200023,60008.188
T1200024,33512.605
T1200025,57137.703
T1200026,26674.799
T1200027,46655.75
T1200028,31014.238
T1200029,52930.27
T1200030,27797.732
T1200031,80592.266
T1200032,26544.754
T1200033,71314.55
T1200034,72976.164
T1200035,35123.074
T1200036,30710.39
T1200037,62203.375
T1200038,80010.69
T1200039,30770.22
T1200040,35444.72
T1200041,29447.936
T1200042,46904.953
T1200043,46272.48
T1200044,24020.94
T1200045,47497.676
T1200046,35749.35
T1200047,37657.24
T1200048,37693.117
T1200049,53783.305
T1200050,35583.33
T1200051,35728.668
T1200052,45912.457
T1200053,35669.88
T1200054,46737.535
T1200055,57113.24
T1200056,39563.387
T1200057,43365.746
T1200058,60406.32
T1200059,72285.47
T1200060,33751.676
T1200061,78799.5
T1200062,37743.195
T1200063,55723.82
T1200064,45305.684
T1200065,58404.266
T1200066,56997.64
T1200067,56972.17
T1200068,60605.895
T1200069,47530.953
T1200070,29133.424
T1200071,44624.67
T1200072,28709.893
T1200073,48660.465
T1200074,45644.918
T1200075,39738.758
T1200076,52542.207
T1200077,30425.162
T1200078,47021.7
T1200079,62245.34
T1200080,73499.16
T1200081,31305.623
T1200082,46866.145
T1200083,27816.783
T1200084,30379.182
T1200085,22231.105
T1200086,79720.13
T1200087,42091.434
T1200088,33808.137
T1200089,34637.125
T1200090,35240.652
T1200091,46955.3
T1200092,45809.8
T1200093,47187.13
T1200094,48443.633
T1200095,45823.58
T1200096,54468.547
T1200097,79655.56
T1200098,35317.746
T1200099,31067.459
T1200100,55802.145
T1200101,52098.812
T1200102,62484.246
T1200103,37763.75
T1200104,56845.56
T1200105,46708.86
T1200106,23214.518
T1200107,29456.09
T1200108,56969.266
T1200109,29652.834
T1200110,32737.943
T1200111,36125.168
T1200112,46567.812
T1200113,62214.72
T1200114,61468.945
T1200115,35381.977
T1200116,45267.66
T1200117,33125.277
T1200118,47431.137
T1200119,61950.26
T1200120,63895.137
T1200121,40629.91
T1200122,21692.469
T1200123,62447.684
T1200124,62274.52
T1200125,41207.297
T1200126,39196.152
T1200127,56946.75
T1200128,45665.098
T1200129,52361.387
T1200130,27291.51
T1200131,35684.664
T1200132,79687.85
T1200133,35503.01
T1200134,59849.785
T1200135,30492.053
T1200136,33701.73
T1200137,52141.51
T1200138,42756.773
T1200139,45768.656
T1200140,27615.666
T1200141,48545.504
T1200142,34685.79
T1200143,56558.543
T1200144,57576.36
T1200145,38301.04
T1200146,47564.69
T1200147,62757.203
T1200148,45670.605
T1200149,35650.375
T1200150,45685.895
T1200151,35288.36
T1200152,55822.207
T1200153,45735.6
T1200154,45282.953
T1200155,35103.668
T1200156,45897.58
T1200157,47320.223
T1200158,38746.855
T1200159,27101.934
T1200160,27585.826
T1200161,72920.19
T1200162,79001.55
T1200163,48071.73
T1200164,46895.348
T1200165,73776.8
T1200166,34073.496
T1200167,35182.953
T1200168,35097.03
T1200169,41876.652
T1200170,43291.727
T1200171,34004.125
T1200172,72888.44
T1200173,30555.232
T1200174,45670.734
T1200175,62502.535
T1200176,45838.863
T1200177,46526.957
T1200178,62465.965
T1200179,24543.756
T1200180,46558.152
T1200181,33821.66
T1200182,30244.408
T1200183,35093.457
T1200184,79081.64
T1200185,30497.1
T1200186,60566.31
T1200187,62213.754
T1200188,42848.426
T1200189,48015.67
T1200190,35530.527
T1200191,42411.887
T1200192,62337.99
T1200193,73650.9
T1200194,30951.977
T1200195,45169.8
T1200196,61107.348
T1200197,47930.66
T1200198,29544.443
T1200199,35731.42
T1200200,62106.742
T1200201,47596.766
T1200202,35246.656
T1200203,35585.234
T1200204,28514.924
T1200205,24289.062
T1200206,79015.26
T1200207,34455.867
T1200208,21496.486
T1200209,50279.28
T1200210,47353.496
T1200211,27557.576
T1200212,38801.094
T1200213,29288.41
T1200214,33964.266
T1200215,30368.033
T1200216,35094.477
T1200217,56774.13
T1200218,21458.967
T1200219,29454.125
T1200220,43193.63
T1200221,30886.56
T1200222,55746.07
T1200223,26390.203
T1200224,45799.05
T1200225,55776.31
T1200226,50111.652
T1200227,38251.49
T1200228,35382.15
T1200229,47688.07
T1200230,36446.664
T1200231,30235.115
T1200232,35060.47
T1200233,30780.127
T1200234,60922.043
T1200235,63480.465
T1200236,56753.566
T1200237,27939.639
T1200238,45218.734
T1200239,29458.506
T1200240,42292.81
T1200241,47476.56
T1200242,29471.1
T1200243,52662.76
T1200244,47978.05
T1200245,22320.576
T1200246,35038.887
T1200247,39529.863
T1200248,60977.277
T1200249,61119.406
T1200250,53910.227
T1200251,73057.9
T1200252,57184.227
T1200253,18647.664
T1200254,52962.33
T1200255,46006.883
T1200256,79552.25
T1200257,30704.193
T1200258,37727.598
T1200259,62124.535
T1200260,35850.36
T1200261,32704.84
T1200262,73203.35
T1200263,47851.73
T1200264,35768.664
T1200265,26341.014
T1200266,79794.39
T1200267,38996.953
T1200268,53563.176
T1200269,35659.297
T1200270,30883.703
T1200271,47548.01
T1200272,33587.13
T1200273,63529.29
T1200274,52098.047
T1200275,48995.066
T1200276,35369.734
T1200277,44074.836
T1200278,45220.566
T1200279,47722.84
T1200280,46363.223
T1200281,46031.285
T1200282,45788.016
T1200283,30591.44
T1200284,42684.2
T1200285,40043.773
T1200286,27355.184
T1200287,37711.996
T1200288,35364.223
T1200289,46339.887
T1200290,31040.848
T1200291,26596.227
T1200292,42258.035
T1200293,46614.777
T1200294,46192.24
T1200295,36405.15
T1200296,79659.77
T1200297,52690.156
T1200298,63888.754
T1200299,35221.145
T1200300,53181.293
T1200301,49284.07
T1200302,42725.727
T1200303,34180.13
T1200304,29576.99
T1200305,45629.625
T1200306,42437.11
T1200307,49600.773
T1200308,26735.467
T1200309,79463.375
T1200310,25877.592
T1200311,33452.766
T1200312,34871.883
T1200313,73353.875
T1200314,53854.3
T1200315,27530.455
T1200316,47619.68
T1200317,50167.53
T1200318,21780.156
T1200319,33816.336
T1200320,35062.746
T1200321,42518.168
T1200322,38088.816
T1200323,47096.168
T1200324,35710.734
T1200325,52813.414
T1200326,58772.492
T1200327,55981.6
T1200328,79636.195
T1200329,80049.43
T1200330,37680.465
T1200331,45963.6
T1200332,27076.604
T1200333,47546.27
T1200334,34976.348
T1200335,42550.016
T1200336,30189.32
T1200337,35118.48
T1200338,79565.17
T1200339,35086.816
T1200340,33862.457
T1200341,46835.418
T1200342,27274.848
T1200343,45775.598
T1200344,45710.777
T1200345,30065.508
T1200346,60462.043
T1200347,23708.08
T1200348,37720.19
T1200349,55646.05
T1200350,45254.207
T1200351,37567.08
T1200352,40838.523
T1200353,44164.8
T1200354,48036.586
T1200355,46561.535
T1200356,79574.85
T1200357,46087.246
T1200358,47697.316
T1200359,47218.715
T1200360,35568.008
T1200361,48253.71
T1200362,49281.477
T1200363,62063.723
T1200364,30956.543
T1200365,42322.035
T1200366,48635.992
T1200367,35111.33
T1200368,30218.77
T1200369,29094.191
T1200370,25343.725
T1200371,18711.436
T1200372,30339.283
T1200373,56008.426
T1200374,79587.77
T1200375,79824.336
T1200376,33465.227
T1200377,34924.37
T1200378,36964.21
T1200379,30949.008
T1200380,72997.32
T1200381,35765.902
T1200382,24801.385
T1200383,46420.55
T1200384,62082.008
T1200385,45996.06
T1200386,36742.996
T1200387,32157.936
T1200388,57691.547
T1200389,22344.479
T1200390,20858.623
T1200391,26944.238
T1200392,30348.023
T1200393,26923.064
T1200394,32101.893
T1200395,57738.7
T1200396,26890.496
T1200397,53612.426
T1200398,46789.39
T1200399,25641.373
T1200400,32164.746
T1200401,22063.256
T1200402,34175.1
T1200403,33233.336
T1200404,24013.256
T1200405,32451.906
T1200406,24268.887
T1200407,33246.047
T1200408,13975.537
T1200409,32273.69
T1200410,32162.51
T1200411,33093.535
T1200412,30536.066
T1200413,24888.709
T1200414,38246.605
T1200415,32271.71
T1200416,19112.684
T1200417,46771.527
T1200418,32238.012
T1200419,26252.49
T1200420,42899.05
T1200421,30516.78
T1200422,34560.516
T1200423,26938.695
T1200424,54069.938
T1200425,26915.756
T1200426,43794.574
T1200427,25585.158
T1200428,32434.066
T1200429,41062.645
T1200430,57347.66
T1200431,25317.248
T1200432,25716.268
T1200433,57758.914
T1200434,21116.836
T1200435,57711.76
T1200436,19782.16
T1200437,22103.209
T1200438,22281.633
T1200439,15843.197
T1200440,26198.348
T1200441,23662.15
T1200442,26222.51
T1200443,45687.258
T1200444,22792.854
T1200445,26941.65
T1200446,25517.578
T1200447,34568.957
T1200448,57664.605
T1200449,46376.145
T1200450,22462.553
T1200451,21817.965
T1200452,37282.027
T1200453,27437.357
T1200454,47038.863
T1200455,58116.547
T1200456,22473.947
T1200457,38810.66
T1200458,18639.367
T1200459,27523.096
T1200460,27573.129
T1200461,27437.545
T1200462,37110.46
T1200463,37657.855
T1200464,54001.336
T1200465,22355.682
T1200466,45656.375
T1200467,37332.945
T1200468,32098.467
T1200469,45831.51
T1200470,57233.48
T1200471,57388.418
T1200472,32348.648
T1200473,26902.201
T1200474,26756.154
T1200475,22234.969
T1200476,19188.16
T1200477,25473.025
T1200478,13955.193
T1200479,60013.133
T1200480,35538.082
T1200481,19224.047
T1200482,17416.588
T1200483,27439.854
T1200484,32115.623
T1200485,33620.332
T1200486,36739.723
T1200487,32123.03
T1200488,44921.293
T1200489,26946.088
T1200490,31914.924
T1200491,42902.375
T1200492,26802.053
T1200493,19735.244
T1200494,27438.744
T1200495,37334.977
T1200496,27161.52
T1200497,32228.375
T1200498,29599.635
T1200499,32186.47
T1200500,22668.02
T1200501,35857.77
T1200502,20786.508
T1200503,35129.836
T1200504,51233.55
T1200505,40405.883
T1200506,42017.81
T1200507,32338.523
T1200508,58027.875
T1200509,26849.822
T1200510,30788.287
T1200511,20949.768
T1200512,57523.14
T1200513,25927.402
T1200514,53777.094
T1200515,23792.947
T1200516,33748.566
T1200517,32481.955
T1200518,32274.252
T1200519,34143.332
T1200520,42597.293
T1200521,18855.428
T1200522,35648.918
T1200523,29846.025
T1200524,17406.754
T1200525,34765.28
T1200526,33771.31
T1200527,33463.516
T1200528,44344.168
T1200529,33830.086
T1200530,42777.19
T1200531,30004.092
T1200532,33955.74
T1200533,38759.32
T1200534,37239.254
T1200535,27260.104
T1200536,57563.56
T1200537,44346.348
T1200538,22116.664
T1200539,31194.994
T1200540,35437.57
T1200541,32450.338
T1200542,27436.158
T1200543,42052.043
T1200544,44123.742
T1200545,34490.258
T1200546,35046.418
T1200547,32224.139
T1200548,17141.312
T1200549,21804.11
T1200550,27110.338
T1200551,53934.76
T1200552,44401.156
T1200553,42709.965
T1200554,16373.925
T1200555,38289.293
T1200556,32281.621
T1200557,32106.473
T1200558,15639.886
T1200559,25195.291
T1200560,21102.6
T1200561,19878.758
T1200562,25659.525
T1200563,57846.484
T1200564,58061.652
T1200565,25694.494
T1200566,26943.037
T1200567,41371.582
T1200568,27427.879
T1200569,31728.818
T1200570,32275.674
T1200571,38798.79
T1200572,32444.33
T1200573,20401.191
T1200574,21477.89
T1200575,42459.594
T1200576,20989.64
T1200577,32451.17
T1200578,42964.387
T1200579,20832.926
T1200580,42853.79
T1200581,57455.777
T1200582,32219.432
T1200583,42006.305
T1200584,23992.412
T1200585,24423.135
T1200586,26944.697
T1200587,46530.168
T1200588,19055.307
T1200589,30050.92
T1200590,36770.457
T1200591,42907.777
T1200592,26922.033
T1200593,26944.885
T1200594,38723.438
T1200595,34673.383
T1200596,19072.99
T1200597,30155.316
T1200598,36697.953
T1200599,36678.742
T1200600,27440.035
T1200601,23075.373
T1200602,26696.275
T1200603,58044.76
T1200604,43238.87
T1200605,34861.03
T1200606,18622.715
T1200607,25369.225
T1200608,32510.463
T1200609,26905.867
T1200610,35341.715
T1200611,54096.305
T1200612,46836.137
T1200613,23382.848
T1200614,35007.55
T1200615,32209.064
T1200616,42689.098
T1200617,22046.213
T1200618,36773.89
T1200619,25663.705
T1200620,16299.062
T1200621,23288.627
T1200622,31217.602
T1200623,35454.26
T1200624,22810.59
T1200625,32083.598
T1200626,20168.564
T1200627,24346.762
T1200628,26090.805
T1200629,28636.777
T1200630,33083.926
T1200631,49514.65
T1200632,42062.11
T1200633,29858.355
T1200634,54045.707
T1200635,19887.785
T1200636,20420.55
T1200637,54023.484
T1200638,46537.87
T1200639,33230.688
T1200640,43045.562
T1200641,35519.145
T1200642,33827.47
T1200643,32405.562
T1200644,33120.605
T1200645,42138.3
T1200646,27167.674
T1200647,29921.984
T1200648,35719.234
T1200649,43044.207
T1200650,27486.295
T1200651,46554.37
T1200652,29723.35
T1200653,45635.668
T1200654,21015.348
T1200655,23496.93
T1200656,54005.9
T1200657,19058.252
T1200658,27856.605
T1200659,32446.088
T1200660,24726.309
T1200661,46693.76
T1200662,33454.117
T1200663,32445.994
T1200664,22594.703
T1200665,29811.865
T1200666,45181.35
T1200667,32080.166
T1200668,16787.02
T1200669,34925.758
T1200670,35668.848
T1200671,25713.447
T1200672,42871.77
T1200673,32931.082
T1200674,22136.965
T1200675,47291.95
T1200676,37519.12
T1200677,32447.658
T1200678,33132.73
T1200679,44110.406
T1200680,59276.695
T1200681,58370.316
T1200682,22242.398
T1200683,42612.344
T1200684,16990.0
T1200685,59220.047
T1200686,16890.473
T1200687,22185.307
T1200688,32090.459
T1200689,27461.092
T1200690,23160.686
T1200691,29758.365
T1200692,42402.375
T1200693,45086.723
T1200694,44603.297
T1200695,30441.592
T1200696,57270.656
T1200697,37329.773
T1200698,33439.812
T1200699,47480.887
T1200700,30947.52
T1200701,26969.576
T1200702,23238.055
T1200703,31242.799
T1200704,42238.44
T1200705,32894.23
T1200706,38101.44
T1200707,59692.12
T1200708,23199.37
T1200709,22069.578
T1200710,27635.518
T1200711,20123.959
T1200712,27032.725
T1200713,39680.195
T1200714,35202.848
T1200715,32516.943
T1200716,22016.076
T1200717,29844.314
T1200718,32159.705
T1200719,41256.69
T1200720,26909.47
T1200721,36726.02
T1200722,47588.85
T1200723,22393.385
T1200724,59050.098
T1200725,17105.156
T1200726,34825.004
T1200727,22460.979
T1200728,33856.18
T1200729,18863.29
T1200730,27081.576
T1200731,47602.348
T1200732,20149.406
T1200733,47561.86
T1200734,33132.836
T1200735,21361.105
T1200736,19857.992
T1200737,32102.182
T1200738,42951.434
T1200739,17572.932
T1200740,42958.16
T1200741,30554.629
T1200742,35114.688
T1200743,30635.055
T1200744,43168.582
T1200745,32710.68
T1200746,22445.652
T1200747,42054.953
T1200748,36791.61
T1200749,22584.965
T1200750,22313.389
T1200751,55310.18
T1200752,48865.523
T1200753,21261.408
T1200754,41805.746
T1200755,36017.47
T1200756,27383.602
T1200757,46192.848
T1200758,33343.98
T1200759,42261.754
T1200760,80151.87
T1200761,56366.285
T1200762,51689.21
T1200763,55378.89
T1200764,29818.578
T1200765,34886.5
T1200766,44215.49
T1200767,30431.1
T1200768,33556.566
T1200769,35229.273
T1200770,45426.094
T1200771,29044.066
T1200772,47604.0
T1200773,28990.053
T1200774,25950.13
T1200775,53143.426
T1200776,48013.785
T1200777,55195.164
T1200778,46777.11
T1200779,45357.504
T1200780,37306.633
T1200781,29095.596
T1200782,52369.453
T1200783,63454.266
T1200784,47287.3
T1200785,44414.137
T1200786,28829.127
T1200787,35293.438
T1200788,61693.133
T1200789,26141.76
T1200790,44612.344
T1200791,24951.178
T1200792,47087.656
T1200793,44774.027
T1200794,45877.348
T1200795,41840.508
T1200796,29765.111
T1200797,46105.855
T1200798,48835.84
T1200799,19588.201
T1200800,33438.16
T1200801,23609.682
T1200802,28717.22
T1200803,60611.02
T1200804,30008.492
T1200805,26699.63
T1200806,53506.875
T1200807,44822.957
T1200808,30602.951
T1200809,29933.568
T1200810,42437.07
T1200811,35351.367
T1200812,46452.656
T1200813,25870.553
T1200814,35348.613
T1200815,30652.904
T1200816,29875.4
T1200817,29016.69
T1200818,26219.252
T1200819,28268.87
T1200820,40417.4
T1200821,78716.625
T1200822,60680.707
T1200823,44725.098
T1200824,49751.574
T1200825,71854.07
T1200826,72929.625
T1200827,60323.883
T1200828,49416.312
T1200829,45395.562
T1200830,72543.36
T1200831,39621.332
T1200832,56524.652
T1200833,45469.152
T1200834,34715.383
T1200835,25474.502
T1200836,34736.832
T1200837,37201.496
T1200838,60258.465
T1200839,35152.086
T1200840,49695.703
T1200841,33187.867
T1200842,47235.773
T1200843,42119.98
T1200844,35162.62
T1200845,56402.26
T1200846,25911.154
T1200847,38565.707
T1200848,34636.0
T1200849,25359.61
T1200850,47135.027
T1200851,47435.777
T1200852,34799.25
T1200853,33417.074
T1200854,37314.035
T1200855,46643.87
T1200856,30355.166
T1200857,42027.926
T1200858,45607.996
T1200859,37687.223
T1200860,26300.611
T1200861,56776.383
T1200862,42108.98
T1200863,36058.99
T1200864,45406.91
T1200865,27536.646
T1200866,37414.027
T1200867,18297.875
T1200868,79123.62
